year,month,day,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020,01,01,1.1,-1,3.4,0,0,113,14.8,33.5,1032.4,150
2020,01,02,1.8,-2.3,5.3,0,0,134,12.6,29.5,1026.7,48
2020,01,03,7.8,4.2,10.2,2.4,0,201,20.2,53.6,1020.1,0
2020,01,04,5.3,2.2,7.1,2,0,270,14.8,40,1029.7,0
2020,01,05,6.2,5.4,7.2,0,0,231,8.3,20.9,1034.2,0
2020,01,06,4.9,0.9,7.6,1.7,0,164,13.3,27.7,1026.5,318
2020,01,07,5.7,1.9,8.7,0.1,0,180,8.6,24.8,1026,12
2020,01,08,8.7,5.5,10.8,4.8,0,159,14,35.3,1024,0
2020,01,09,10.7,9.4,12.6,10.9,0,151,14,35.3,1014.7,0
2020,01,10,7.5,2,10.8,2.9,0,237,13.7,43.2,1018.8,0
2020,01,11,3.7,0.7,7.1,0,0,159,9.7,26.6,1031,54
2020,01,12,4.5,0.3,7.7,0,0,161,15.8,37.1,1023.6,156
2020,01,13,6.5,3.2,9.5,0,0,172,15.1,48.2,1017.8,102
2020,01,14,10.5,8.2,12.5,0,0,191,25.9,55.1,1009,0
2020,01,15,11.7,8.3,13.8,0,0,196,21.2,51.1,1014.1,120
2020,01,16,8.2,0.9,12.5,0,0,134,13.3,31.3,1024.1,414
2020,01,17,8.3,5,10.4,1.1,0,164,14.4,38.2,1017.3,6
2020,01,18,4.6,2.1,7,1.7,0,236,12.2,31,1024.9,84
2020,01,19,2.9,-0.8,5.3,0.5,0,312,6.8,18.4,1037.5,24
2020,01,20,1.3,-4.1,5.4,0,0,102,4.7,18.4,1046.5,54
2020,01,21,-0.6,-5.2,6.3,0,0,115,5.8,16.6,1041.6,426
2020,01,22,-1,-5.6,1.2,0,0,134,4.3,16.2,1036.8,0
2020,01,23,1.7,-2.5,2.9,0,0,121,8.6,24.1,1031.3,0
2020,01,24,0.4,-0.1,1,0,0,126,10.8,27,1023.9,0
2020,01,25,1.5,-0.2,3.3,0,0,124,10.8,22.3,1021.6,0
2020,01,26,4.4,0.5,9.2,0.5,0,131,14.4,27.7,1016.6,312
2020,01,27,6.9,3.4,9.3,7.1,0,151,15.8,40.7,1006.9,0
2020,01,28,5.4,2.3,7.9,2.4,0,216,20.5,65.5,996.6,90
2020,01,29,4.7,3.4,6.7,1.1,0,248,17.6,52.9,1007.9,36
2020,01,30,7.8,5,13.1,2,0,181,14.8,35.6,1009,78
2020,01,31,12.3,9.3,15.9,0.4,0,243,14.4,51.8,1008.6,204
2020,02,01,10.8,8.2,12.1,13.1,0,219,15.5,49.3,1005.9,6
2020,02,02,9.6,5.8,13.8,3.6,0,229,18.7,54.4,1009.3,0
2020,02,03,9.8,4.9,11.8,17.1,0,261,18.7,52.9,1011.3,6
2020,02,04,4.7,3.8,6.5,1.6,0,282,18,58,1014.5,24
2020,02,05,4,0.6,7.8,0,0,301,9.4,25.9,1033.9,330
2020,02,06,3,-1.6,6.2,0,0,128,6.1,13,1032.2,12
2020,02,07,3.1,-2.6,8,0,0,122,18,41.4,1026.6,498
2020,02,08,5.4,2.3,8.1,0.1,0,124,15.5,29.5,1020.9,0
2020,02,09,10.2,4.3,14,11.1,0,180,30.2,79.6,1007.5,6
2020,02,10,8.1,2.5,10.7,6.6,0,247,36,95,997.1,114
2020,02,11,5.2,1.8,7.8,1.8,0,262,29.9,72.7,1005.2,186
2020,02,12,4.8,1.2,8.6,0,0,249,22,58,1014.3,198
2020,02,13,4.5,0.8,7.7,4.4,0,155,16.2,56.9,1005.6,72
2020,02,14,6.6,4.9,7.9,0.1,0,249,13.7,37.1,1018.2,0
2020,02,15,8.6,4,13.2,0,0,150,18,45,1018.5,366
2020,02,16,14.3,8.5,18.7,0.8,0,201,29.5,82.8,1006.8,48
2020,02,17,8.5,4.1,12.7,0,0,216,19.1,64.8,1013.8,180
2020,02,18,7.3,5.4,9.3,3.3,0,228,20.9,51.8,1021,36
2020,02,19,5.4,1.8,8.4,0.7,0,243,18.7,51.8,1018.7,60
2020,02,20,7.6,4.1,10.3,2.6,0,193,19.8,63,1015.9,12
2020,02,21,6.1,2.7,9.9,0,0,240,19.1,42.5,1025,228
2020,02,22,7.8,1.9,11,3.3,0,198,20.2,53.6,1021.7,42
2020,02,23,10.2,4.9,14.3,3.9,0,253,27.4,83.2,1016.2,0
2020,02,24,7.4,2.3,12.6,2.3,0,201,16.6,45.7,1015.1,0
2020,02,25,8.2,3.1,11.4,3,0,251,20.5,59.4,1000.2,240
2020,02,26,3.3,1.5,4.8,5.5,0,255,20.9,58.7,999.3,0
2020,02,27,2.3,0.2,4.8,12.7,0,195,15.8,37.1,1001.7,0
2020,02,28,4.2,1,7.7,3.6,0,219,18,57.2,1013.4,300
2020,02,29,8.8,5,14.2,1.3,0,182,19.1,76,995.7,30
2020,03,01,7.1,3.9,11.2,11.1,0,208,18,58.7,994.4,120
2020,03,02,5.9,2,10.3,4.3,0,149,14.8,44.3,991.5,24
2020,03,03,5,1.5,9.3,1.1,0,246,12.2,42.5,1002.5,366
2020,03,04,5.5,1.5,10.3,0.5,0,193,11.9,42.5,1009.8,174
2020,03,05,5.6,4.1,7,16.2,0,116,17.6,33.5,995.1,0
2020,03,06,5.5,3.6,7,2.2,0,304,16.2,41.4,995.1,0
2020,03,07,6.1,2.7,10.3,0,0,266,12.6,32.8,1016.7,216
2020,03,08,9.1,6.6,13.7,1.2,0,181,16.6,48.2,1013.2,114
2020,03,09,7.7,5.8,10.7,7,0,234,13,40.7,1012.6,72
2020,03,10,9.9,5.5,14.3,15.9,0,212,19.1,68.4,1007.3,0
2020,03,11,12.6,11.5,14,19.8,0,251,17.6,48.6,1010.7,6
2020,03,12,10.5,4.5,13.7,1.1,0,250,23.4,63.7,1010.5,336
2020,03,13,7.1,3.8,11.5,2.8,0,256,19.4,59.4,1017.2,90
2020,03,14,6.8,1.8,10.9,0.3,0,136,10.1,31.3,1020.4,258
2020,03,15,10.5,5.6,16,0,0,158,16.2,43.9,1015,426
2020,03,16,10.8,2.2,18.3,0,0,123,8.6,20.5,1018.6,564
2020,03,17,10.8,3.8,16.5,0,0,243,9,24.1,1028.5,582
2020,03,18,10.6,1.9,18,0,0,159,9,29.5,1026.7,546
2020,03,19,11.4,4,17.4,0,0,122,7.2,25.9,1024,378
2020,03,20,9.5,4.7,13.1,2,0,19,13,37.1,1023.4,42
2020,03,21,6.4,2.6,10.5,0,0,67,22.7,51.1,1025.6,528
2020,03,22,5.1,0.9,10.7,0,0,101,22.3,48.2,1029.3,684
2020,03,23,4.5,0.1,9.8,0,0,120,24.1,54.4,1032.4,684
2020,03,24,4.7,-0.3,10.5,0,0,115,18.7,49.3,1030.9,690
2020,03,25,6.4,-0.6,13.5,0,0,98,18.7,37.1,1025.3,690
2020,03,26,6.3,-0.3,12.2,0,0,70,16.2,42.1,1020.7,690
2020,03,27,9.4,-0.1,17.6,0,0,78,10.1,31.3,1017.7,660
2020,03,28,9.2,0.6,17.3,0,0,25,14.8,45,1020,666
2020,03,29,3.6,-0.5,7,0,0,1,23,53.6,1026.9,78
2020,03,30,3,-4.1,8.6,0.6,0,346,10.4,31,1029,444
2020,03,31,4.9,-0.8,10.9,0,0,36,10.1,30.2,1027.5,708
2020,04,01,4.4,-4.8,11.7,0,0,65,7.6,31,1020.9,714
2020,04,02,5.3,-4,11.4,0,0,235,11.5,38.9,1013.7,666
2020,04,03,8.4,1.1,12.2,0,0,271,13.7,36.4,1015.6,66
2020,04,04,7.3,-2.8,15.3,0,0,116,8.6,29.5,1023.4,732
2020,04,05,12.8,1.2,20.1,0,0,127,18.4,56.2,1021,732
2020,04,06,16.3,10.1,23.6,0,0,162,15.5,48.6,1020,732
2020,04,07,15.3,6.1,22.2,0,0,67,6.1,24.1,1028.3,558
2020,04,08,16.9,7.6,25,0,0,139,7.9,24.1,1023.6,720
2020,04,09,14.7,5,23.8,0,0,54,10.4,31.3,1023.1,720
2020,04,10,13.9,4.8,22.7,0,0,51,9,32,1024.3,720
2020,04,11,14.9,3.7,23.6,0,0,101,9,22.3,1022.2,744
2020,04,12,16.2,6.9,24.2,0,0,317,7.9,25.2,1014.7,714
2020,04,13,8.2,1,11.7,0.7,0,15,17.6,45,1018.9,402
2020,04,14,5.5,0.2,11.2,0,0,339,11.2,31.3,1025.5,294
2020,04,15,9.3,-2.2,18.9,0,0,116,7.9,25.9,1022.9,684
2020,04,16,14.7,2.9,24.6,0,0,93,8.3,21.6,1015.7,750
2020,04,17,15.1,4.3,24.2,0,0,52,7.6,25.9,1014.4,744
2020,04,18,14.3,5.8,21.4,0,0,82,9.4,31.3,1014.3,180
2020,04,19,13.2,9.5,18.5,0.2,0,32,11.5,35.3,1016.7,114
2020,04,20,13.8,7.7,20.3,0,0,88,25.6,55.1,1016.7,792
2020,04,21,15,7.6,21.6,0,0,92,22.3,58,1015.8,792
2020,04,22,16.5,9.3,23.6,0,0,91,20.2,45.7,1017.9,798
2020,04,23,15,3.9,23.3,0,0,133,10.1,38.2,1017.9,762
2020,04,24,13.7,4.8,21.9,0,0,330,14,38.9,1011.8,708
2020,04,25,10.5,4.6,16.9,0,0,331,11.5,29.5,1012.3,576
2020,04,26,11.1,1,20.4,0,0,155,6.8,22.7,1010.2,804
2020,04,27,13.2,1.9,23.1,0,0,175,8.6,32,1007.1,798
2020,04,28,13.6,6.7,18.5,2.2,0,133,11.2,43.2,1003.3,72
2020,04,29,14.4,10.8,19.1,3.5,0,219,14,43.9,1004.7,120
2020,04,30,11.5,8,17.3,12.6,0,191,15.1,52.6,1001.4,198
2020,05,01,10.7,5.8,16.4,3.5,0,213,15.5,59.4,1001.2,318
2020,05,02,9.6,4.6,13.8,4.3,0,255,13.7,54.4,1008.8,222
2020,05,03,10.8,0.5,17.4,0.2,0,164,6.5,24.1,1016.9,504
2020,05,04,11.7,7.2,16,0,0,51,9.7,36.4,1016.7,210
2020,05,05,10.2,4,15.9,0,0,49,10.4,38.9,1019.8,828
2020,05,06,10.7,-0.4,18.9,0,0,93,9,37.8,1023.7,840
2020,05,07,12.9,1.8,21.7,0,0,113,5.8,16.6,1022.4,732
2020,05,08,15.3,5.3,23.2,0,0,68,7.6,22.3,1016.8,606
2020,05,09,16.7,6.9,24.3,0,0,124,8.6,27,1011.3,498
2020,05,10,15.5,8.5,20.7,1.8,0,101,10.1,45.7,1005.2,90
2020,05,11,8.2,3,13.3,0.1,0,8,25.6,63,1010.6,312
2020,05,12,6.3,-1.3,13.3,0,0,347,8.3,28.4,1017.9,570
2020,05,13,8.6,1.5,14.8,0,0,59,10.4,37.1,1012.7,276
2020,05,14,8.8,0.9,15.7,0,0,13,14.4,50,1017.3,780
2020,05,15,9.6,-0.7,16.8,0,0,359,11.5,35.3,1020,858
2020,05,16,11.1,-0.6,19,0,0,338,10.4,35.6,1021.9,696
2020,05,17,12.2,3.9,19.8,0,0,330,8.6,34.6,1023.2,852
2020,05,18,15.7,4.6,24,0,0,259,11.2,33.8,1022.2,828
2020,05,19,17,5.4,24.3,0,0,338,10.4,33.8,1020.9,654
2020,05,20,17.2,12.4,22.6,0,0,341,11.2,25.9,1021.2,528
2020,05,21,19.2,7.9,28.5,0,0,115,7.9,29.5,1020,870
2020,05,22,19.6,12.2,27,1.4,0,156,13.7,50.8,1017.8,12
2020,05,23,15,10.2,19.9,0,0,233,15.8,43.2,1022.8,258
2020,05,24,13.1,7.7,17.7,1.2,0,261,15.1,48.2,1028.5,114
2020,05,25,15.2,8.6,20.5,0,0,317,14.4,39.6,1032.2,252
2020,05,26,15.6,5.1,23.4,0,0,34,9.7,33.5,1033.6,888
2020,05,27,18.1,8.3,25.3,0,0,76,11.9,36.4,1031.5,792
2020,05,28,15.9,9.1,22.2,0,0,19,14.8,38.2,1030.5,900
2020,05,29,16.1,4.9,24.2,0,0,88,8.3,31.3,1025.7,786
2020,05,30,16.8,5.8,24.5,0,0,96,12.2,36.4,1022.1,684
2020,05,31,16.3,7.7,23.2,0,0,91,10.8,38.2,1020.8,798
2020,06,01,19.5,7.8,28.3,0,0,103,8.3,27.7,1019.8,864
2020,06,02,20.8,8.6,29.1,0,0,119,8.3,29.5,1014.9,840
2020,06,03,20,12.1,26.4,3.1,0,302,9.4,31,1003.9,540
2020,06,04,13.6,9.2,18,6.6,0,280,12.6,37.1,996.5,0
2020,06,05,10.3,7.5,13.7,12.1,0,235,14.4,58,996.3,36
2020,06,06,12.9,7.2,18.9,0.1,0,224,16.6,51.1,1000.5,306
2020,06,07,14.2,8.3,20.4,0,0,237,13.7,37.8,1007.1,444
2020,06,08,14.4,7.9,20.5,0,0,38,9,31.3,1013.2,414
2020,06,09,14.2,8.5,19.8,8.1,0,349,10.4,40,1015.9,324
2020,06,10,15.6,11.6,19.7,1.1,0,40,6.5,20.5,1014.1,24
2020,06,11,16.3,11.5,20.3,0,0,88,6.8,24.1,1009.8,60
2020,06,12,20.5,9.8,28.2,0,0,121,14,43.2,1006.2,828
2020,06,13,20.6,16.3,25.9,0.1,0,96,7.9,22.3,1009.8,288
2020,06,14,18.7,16,20.7,0.8,0,286,12.2,37.1,1013,12
2020,06,15,18.9,15.9,21,1.7,0,264,7.2,22.3,1015.8,30
2020,06,16,17.5,14.2,22.3,9.6,0,128,6.5,35.6,1014.8,132
2020,06,17,17.6,11.3,24.4,19.8,0,114,6.5,55.4,1010.6,90
2020,06,18,18.4,12.7,23,0.7,0,188,9.4,29.2,1011.1,258
2020,06,19,17.5,10.5,24.6,7.6,0,208,9,37.1,1015.4,666
2020,06,20,17.5,10.5,23.6,0,0,295,9.4,33.5,1019.9,480
2020,06,21,19.6,9.2,26.8,0,0,162,8.6,27.7,1019.2,588
2020,06,22,17.6,12.6,23.4,0,0,315,9.4,37.1,1023.9,432
2020,06,23,20.5,10.2,28.1,0,0,108,7.6,20.5,1023.9,912
2020,06,24,23,13,29.5,0,0,114,11.5,32,1021,924
2020,06,25,22.7,16.4,28.9,0,0,114,13.3,40.7,1017.3,666
2020,06,26,23.2,16.7,31,0,0,126,13,45,1011.3,696
2020,06,27,22.8,18.3,28.8,1.2,0,179,15.1,48.2,1009.8,204
2020,06,28,19.5,14.7,22.6,4.9,0,227,15.1,42.5,1012.4,84
2020,06,29,17.4,12.9,22.4,4,0,228,15.1,47.5,1012,444
2020,06,30,18.4,13.1,22.8,0.1,0,226,16.2,45,1010,198
2020,07,01,19.8,16.4,23.1,2.8,0,210,13,56.2,1007.3,30
2020,07,02,16.8,12.5,20.7,8.6,0,227,8.6,55.4,1011.3,216
2020,07,03,16.7,10.7,23.2,0,0,234,8.6,31.3,1016.9,240
2020,07,04,19.1,12.3,23.2,0.5,0,209,16.2,42.5,1015.3,90
2020,07,05,21.7,16,25.4,0,0,228,22,51.1,1011.8,138
